ID,ID_person,Square,Rooms,Price
2260,7125,52,2,12064
2261,301,120,8,45120
2262,6135,103,4,32754
2263,7736,43,2,17114
2264,3457,65,3,19435
2265,8143,105,,27825
2266,8984,56,2,14896
2267,6832,124,8,47244
2268,6897,61,3,16226
2269,7455,35,1,13965
2270,8091,60,3,16980
2271,9106,51,2,17391
2272,7003,86,4,22016
2273,7173,39,1,9360
2274,5851,48,2,11184
2275,3203,60,4,18540
2276,3139,80,3,21280
2277,7416,112,4,32592
2278,4976,117,,45630
2279,6053,43,,9632
2280,6543,86,4,31390
2281,8920,68,3,18360
2282,1563,113,5,33900
2283,8591,115,7,31855
2284,2910,106,5,39644
2285,6621,112,5,33712
2286,321,87,3,25839
2287,5952,106,5,38160
2288,5072,112,5,26320
2289,6949,68,2,26316
2290,4933,45,3,12825
2291,8262,93,4,23808
2292,2308,71,4,25915
2293,4995,74,3,18278
2294,6986,115,5,23920
2295,2487,36,1,11808
2296,8282,110,5,34430
2297,6219,49,2,17052
2298,5258,33,2,12705
2299,9863,37,1,9546
2300,3494,111,6,38961
2301,5209,41,2,15088
2302,10,79,3,18802
2303,1385,91,5,28119
2304,9826,72,3,24480
2305,8845,121,7,41140
2306,6812,84,3,23100
2307,2504,73,3,24966
2308,9712,48,2,15264
2309,7793,100,4,35400
2310,1827,43,2,12212
2311,2227,34,1,6868
2312,3183,122,5,24400
2313,507,68,2,24344
2314,3741,88,5,27456
2315,6700,50,2,16350
2316,3270,97,5,31719
2317,8790,32,,8576
2318,878,58,3,13920
2319,3449,30,1,9570
2320,9870,100,4,31500
2321,8577,90,5,20970
2322,5502,58,,14964
2323,9892,35,1,13300
2324,2989,39,1,8892
2325,9996,108,6,40932
2326,115,56,,18872
2327,6656,119,5,30821
2328,7690,42,2,8736
2329,9644,122,6,32696
2330,7698,62,2,16802
2331,7431,48,3,18672
2332,1756,77,5,20020
2333,2568,126,8,27720
2334,9857,73,4,28397
2335,3279,41,1,12833
2336,3630,125,5,42875
2337,9294,102,5,30192
2338,4649,96,4,30240
2339,7869,52,2,17472
2340,348,119,7,36652
2341,9536,67,3,18291
2342,7780,45,3,16425
2343,8222,95,6,24985
2344,3885,113,4,40115
2345,9008,74,3,19758
2346,7934,41,1,11726
2347,118,90,6,29520
2348,5445,80,3,19280
2349,7583,37,1,7696
2350,7219,69,3,23460
2351,1363,84,3,22092
2352,5456,102,5,40290
2353,2899,56,2,15960
2354,4501,63,2,13734
2355,1264,35,1,12670
2356,5017,118,7,34338
2357,6351,36,2,8280
2358,7352,109,6,43273
2359,2598,77,4,21175
2360,5224,35,2,7070
2361,9727,98,6,34594
2362,2761,70,,20160
2363,1539,93,6,21204
2364,1414,86,5,31906
2365,3606,113,4,40341
2366,7544,119,5,29988
2367,768,88,4,19272
2368,8612,79,3,30178
2369,3772,33,1,6600
2370,4403,123,8,40221
2371,3408,122,8,31110
2372,681,79,3,30968
2373,7571,77,4,17094
2374,4838,95,3,21280
2375,7418,129,7,47343
2376,7588,102,4,37434
2377,4179,92,4,30084
2378,600,94,4,21244
2379,5405,64,3,22656
2380,8894,89,4,29726
2381,7833,91,,32760
2382,1063,30,1,10200
2383,6613,116,6,38512
2384,9455,121,5,26499
2385,8551,123,6,33210
2386,7340,71,3,17821
2387,6732,46,2,9798
2388,629,86,5,21156
2389,539,103,4,22145
2390,7598,70,3,16590
2391,6321,103,4,30179
2392,1697,67,3,24388
2393,9461,79,3,29862
2394,2817,97,4,20855
2395,9916,55,2,11770
2396,5307,43,2,10492
2397,1252,98,5,25480
2398,2263,119,7,46767
2399,3359,127,5,34163
2400,8941,37,2,12913
2401,7118,53,2,10865
2402,7601,128,6,34432
2403,2602,93,6,31155
2404,3204,83,4,25066
2405,2259,32,1,10016
2406,6216,41,2,15211
2407,1272,48,3,12288
2408,6004,34,2,9248
2409,3760,120,5,35400
2410,549,78,3,25662
2411,7913,128,6,33408
2412,3766,45,1,15615
2413,3258,120,6,42360
2414,9571,107,4,31137
2415,7960,121,6,43197
2416,1994,67,3,14673
2417,1602,38,1,7904
2418,9201,76,4,26220
2419,7817,32,1,7744
2420,2513,121,6,28556
2421,7916,45,2,17100
2422,1338,121,8,32912
2423,9256,125,5,42125
2424,2957,104,5,39416
2425,3882,30,2,8310
2426,6854,106,7,31800
2427,6216,106,5,41128
2428,7822,115,7,41170
2429,2729,68,3,24004
2430,6851,117,5,36972
2431,1735,117,6,46683
2432,6300,55,,11605
2433,451,128,6,40576
2434,4210,87,3,30798
2435,4239,114,7,42864
2436,6422,63,2,20034
2437,5216,44,2,9416
2438,7442,117,6,23868
2439,5643,70,,26810
2440,1536,46,2,12098
2441,981,91,5,23660
2442,7910,90,3,22680
2443,9218,96,,25824
2444,2808,68,2,22032
2445,978,95,4,33155
2446,2733,62,2,23436
2447,3202,34,,10710
2448,7446,89,5,22517
2449,7080,80,3,25680
2450,4677,99,5,37026
2451,505,115,4,32200
2452,6325,41,2,15375
2453,3176,108,6,27000
2454,8962,105,4,36960
2455,1747,105,,34230
2456,9533,108,5,36504
2457,1958,50,2,13550
2458,6607,102,4,22542
2459,8414,89,3,33375
2460,7154,90,3,25200
2461,3809,67,3,23852
2462,6488,95,4,36765
2463,1748,64,3,20480
2464,8164,76,3,26904
2465,8969,56,2,18312
2466,4714,128,8,48896
2467,796,99,4,29304
2468,8750,102,6,36414
2469,2282,89,5,32485
2470,3443,52,,20176
2471,9017,111,,41736
2472,6906,85,4,28220
2473,2340,56,,12320
2474,3317,88,5,28512
2475,6282,94,4,20680
2476,2124,127,7,40259
2477,9171,77,3,26411
2478,1645,88,3,18920
2479,9388,60,2,21360
2480,4981,43,2,14018
2481,5964,110,5,42900
2482,2190,128,8,25856
2483,4514,100,5,37100
2484,7158,108,4,33264
2485,1681,96,4,34656
2486,4007,61,2,13054
2487,6233,106,6,26712
2488,9764,96,6,32256
2489,7449,104,,29432
2490,5938,79,4,24885
2491,8842,45,1,9090
2492,8030,36,2,11304
2493,9718,60,3,21960
2494,9839,107,6,30388
2495,1757,35,1,13755
2496,3662,91,5,21021
2497,7004,96,,30624
2498,3190,45,2,11970
2499,1667,119,7,34272
2500,157,100,5,34300
2501,3162,33,1,7788
2502,2592,128,8,44160
2503,4708,102,6,22644
2504,996,62,3,18414
2505,7532,72,3,23760
2506,5626,37,1,11359
2507,3619,61,2,14884
2508,6419,98,5,27538
2509,11,33,1,9471
2510,3045,73,4,19637
2511,1336,52,3,15600
2512,9264,101,4,32118
2513,9712,92,5,31832
2514,6981,104,,27456
2515,3755,74,3,24938
2516,4347,81,4,26244
2517,9892,102,4,21828
2518,711,97,4,27645
2519,5476,114,,36138
2520,7237,64,2,20928
2521,3451,75,,29100
2522,8086,64,2,15296
2523,9719,107,6,42586
2524,9787,33,1,8316
2525,3418,101,,34239
2526,3834,58,,20764
2527,5367,96,6,29472
2528,5581,36,2,7308
2529,2658,49,2,15092
2530,3744,38,2,13224
2531,7899,114,4,30324
2532,8236,48,,10704
2533,76,92,4,31556
2534,6719,103,6,26162
2535,9915,87,4,21576
2536,8962,47,2,16873
2537,3683,47,2,14993
2538,3077,82,5,31488
2539,7017,34,1,9486
2540,8107,125,5,34625
2541,6731,101,4,30199
2542,6922,50,3,11400
2543,7398,46,2,11500
2544,8235,46,,14904
2545,3586,52,2,13364
2546,2079,61,3,20618
2547,1305,78,,28782
2548,6455,56,3,20272
2549,8770,63,2,18081
2550,9353,86,3,31046
2551,8475,77,4,16940
2552,7257,120,,30360
2553,6105,33,1,12111
2554,6522,54,2,11826
2555,1303,90,5,26730
2556,4618,34,2,12104
2557,5573,95,4,27740
2558,648,122,6,26108
2559,6360,42,1,12054
2560,7401,119,6,45101
2561,1010,101,6,33128
2562,2765,57,2,18468
2563,8072,112,7,44576
2564,7329,117,7,37791
2565,8371,79,4,26149
2566,1361,59,2,22538
2567,4261,118,5,34456
2568,1376,90,4,26910
2569,3314,59,2,21712
2570,2803,54,3,19170
2571,7946,46,3,17158
2572,1232,101,,34340
2573,3615,41,2,14596
2574,5017,45,2,14040
2575,3663,110,5,26510
2576,3640,124,5,31000
2577,1020,86,5,20640
2578,5996,106,5,28302
2579,4138,120,6,43680
2580,2193,78,4,27612
2581,9598,52,3,12584
2582,8715,126,7,42714
2583,2557,83,5,32702
2584,3334,106,4,39432
2585,8615,97,4,31040
2586,608,124,,48112
2587,7512,87,5,34017
2588,4585,82,4,21402
2589,5927,39,2,11271
2590,708,50,3,13800
2591,4917,59,2,14868
2592,2473,81,5,16686
2593,9627,71,3,22720
2594,6073,33,1,11913
2595,5872,86,4,32422
2596,8275,64,3,20544
2597,1692,50,2,16500
2598,7944,127,6,36830
2599,3131,122,5,37820
2600,9567,113,5,40567
2601,8685,109,4,34771
2602,8515,111,4,24087
2603,8302,75,,26025
2604,7150,89,,30349
2605,7976,61,2,23851
2606,7081,128,6,41344
2607,3203,89,5,20203
2608,5284,116,5,23432
2609,7932,42,2,9156
2610,6008,66,2,21450
2611,7881,74,3,23606
2612,2567,103,4,28943
2613,682,79,5,23463
2614,3839,49,2,10927
2615,8004,92,5,19964
2616,5922,121,6,34001
2617,7100,84,5,19824
2618,3622,30,2,11490
2619,9351,84,3,18984
2620,4686,66,3,14124
2621,1226,44,2,15224
2622,3275,94,5,28482
2623,7057,77,3,20482
2624,9627,93,4,27993
2625,9409,93,4,20088
2626,7146,92,,21252
2627,9009,109,5,42510
2628,2009,105,5,22050
2629,7574,43,,14276
2630,3017,50,2,19900
2631,1141,78,3,21996
2632,4562,51,2,17238
2633,2971,81,4,20979
2634,9826,37,2,13135
2635,1719,118,,25606
2636,7038,94,5,21996
2637,7844,85,4,28560
2638,7368,56,2,21896
2639,4379,42,1,9954
2640,5893,63,3,21357
2641,389,110,5,22660
2642,1619,86,5,27262
2643,6771,60,3,13260
2644,8213,118,7,36344
2645,1480,125,7,28125
2646,3543,105,6,28140
2647,3111,36,2,13716
2648,7854,57,3,20805
2649,4546,33,1,9933
2650,2235,111,4,26307
2651,5931,51,2,12291
2652,6826,81,4,24867
2653,9939,43,2,16512
2654,199,47,2,10011
2655,6898,76,3,24928
2656,6988,100,5,23500
2657,4011,49,,16219
2658,6656,35,1,11620
2659,9861,64,2,14400
2660,3299,47,2,11985
2661,2202,91,6,25480
2662,1708,77,4,23716
2663,5610,109,4,24525
2664,1319,124,8,49104
2665,9130,116,,29348
2666,9718,68,3,21012
2667,4015,78,5,26754
2668,1230,37,,13468
2669,4452,69,3,26082
2670,4737,44,2,16632
2671,9562,91,4,26754
2672,8479,66,2,16170
2673,4290,81,4,23085
2674,5082,105,5,26880
2675,5436,59,3,21476
2676,4246,59,3,18054
2677,271,32,2,10688
2678,8312,75,5,29325
2679,8544,82,4,16892
2680,7811,56,2,15680
2681,5344,128,7,29824
2682,4088,63,3,13041
2683,6629,107,6,42265
2684,1995,81,4,23895
2685,8690,30,1,6540
2686,3076,106,5,23002
2687,9111,73,3,14746
2688,3009,76,4,21584
2689,2250,59,2,18821
2690,3822,65,4,17940
2691,2025,45,2,9855
2692,3647,108,4,33156
2693,8745,109,5,35752
2694,9377,118,6,38114
2695,8069,111,4,24642
2696,8672,65,3,24700
2697,2446,67,3,24388
2698,7258,59,,20060
2699,7750,37,1,7992
2700,3260,91,5,27755
2701,9665,86,3,22704
2702,8787,74,,24198
2703,1914,31,1,10013
2704,3803,35,2,13790
2705,8230,36,,13896
2706,933,70,4,20930
2707,910,67,3,21574
2708,8429,39,1,10062
2709,1679,38,2,9158
2710,5938,70,3,21000
2711,8277,114,7,30894
2712,2248,123,5,43419
2713,352,128,7,36480
2714,2276,37,2,13468
2715,4240,104,4,27456
2716,373,104,4,39416
2717,7331,78,,26676
2718,6559,38,1,10336
2719,532,33,2,10956
2720,4110,59,2,16166
2721,8849,103,6,37698
2722,6974,97,4,35696
2723,6017,69,4,24909
2724,6841,124,6,35340
2725,4366,87,5,20097
2726,5109,86,4,28638
2727,3202,109,5,22127
2728,9501,39,1,10920
2729,731,102,6,22338
2730,3679,38,1,10488
2731,4167,113,,43957
2732,7595,64,3,22400
2733,2426,81,4,26406
2734,9924,67,2,23852
2735,4307,60,3,17280
2736,8603,67,3,14606
2737,8956,115,6,45655
2738,8591,66,3,19404
2739,7370,72,,25416
2740,9831,34,2,9350
2741,6031,69,3,16284
2742,7911,82,3,32144
2743,9369,108,6,37908
2744,6491,57,3,19266
2745,7083,96,4,28128
2746,6456,54,2,11988
2747,837,72,,17928
2748,2874,126,8,25326
2749,4307,62,3,13516
2750,6501,77,5,24717
2751,1204,101,,27977
2752,8916,108,5,24408
2753,889,92,6,34316
2754,2217,71,4,21371
2755,7458,64,3,16448
2756,5332,58,2,17284
2757,9683,128,5,38656
2758,6443,86,,33884
2759,3990,30,1,8760
2760,3153,68,,26452
2761,9933,76,3,19380
2762,3315,91,,23296
2763,9316,39,,11232
2764,5651,71,3,21584
2765,4196,56,2,14000
2766,3428,67,4,21574
2767,3782,53,2,15052
2768,3324,98,4,23814
2769,3374,83,4,22244
2770,7340,96,5,35040
2771,2850,33,2,11550
2772,6373,101,4,36057
2773,2999,42,2,8946
2774,6273,72,4,23616
2775,3609,62,2,14694
2776,1123,102,6,39066
2777,5229,41,2,15539
2778,180,37,1,10989
2779,4623,83,3,31125
2780,638,107,4,25038
2781,227,114,6,41724
2782,9738,112,5,26544
2783,4732,92,3,35236
2784,7533,91,3,27118
2785,8660,52,3,18616
2786,5038,92,,26956
2787,7842,48,2,11952
2788,2620,79,4,26544
2789,875,95,5,20805
2790,8625,126,5,42084
2791,3236,72,4,19800
2792,9164,93,4,24738
2793,4247,36,1,9972
2794,9058,32,2,11488
2795,2010,61,3,22082
2796,383,100,5,39700
2797,6601,107,7,24396
2798,9423,67,3,18291
2799,6764,37,1,13690
2800,9355,68,,21284
2801,1053,127,5,35687
2802,7022,33,1,8811
2803,6457,85,4,26520
2804,9133,43,2,12943
2805,1200,36,2,10332
2806,3232,48,2,12912
2807,2853,108,4,31320
2808,9425,60,3,21300
2809,6642,44,2,15356
2810,9950,85,4,21675
2811,1856,109,4,40766
2812,6414,101,5,21109
2813,9650,122,5,34648
2814,9436,56,3,17192
2815,6046,78,4,30888
2816,5753,75,4,24975
2817,1719,97,,32204
2818,3914,36,2,8892
2819,5161,77,4,23023
2820,7423,99,5,20592
2821,5447,61,3,15494
2822,5827,87,4,33582
2823,4136,34,1,7344
2824,7427,112,6,42112
2825,3653,94,4,22278
2826,5331,46,2,14582
2827,9977,129,6,46956
2828,5234,81,3,21951
2829,7349,87,3,27231
2830,4144,115,5,35075
2831,282,86,5,33884
2832,9293,117,5,28899
2833,103,51,2,19125
2834,4390,32,1,9280
2835,508,76,3,28880
2836,9172,117,4,44928
2837,4185,33,1,6633
2838,6999,43,2,13330
2839,4393,89,4,33286
2840,6841,31,1,10013
2841,4966,86,4,19522
2842,6941,104,4,31408
2843,6653,125,5,38875
2844,6420,45,2,14895
2845,4581,93,4,35154
2846,5065,122,7,44164
2847,174,39,,12636
2848,7859,95,5,31635
2849,6857,128,6,27136
2850,8486,127,7,36449
2851,1695,38,2,15010
2852,9934,42,2,15414
2853,6334,103,,20806
2854,478,44,2,8976
2855,1786,76,4,21736
2856,1499,79,3,31363
2857,2547,73,4,25185
2858,6286,46,2,14490
2859,4997,110,,37290
2860,9195,79,3,26149
2861,3680,79,3,29388
2862,315,46,2,10028
2863,3922,94,5,31020
2864,4342,129,,51342
2865,2250,60,3,17700
2866,8595,111,5,36963
2867,7115,93,4,31341
2868,7344,117,,40131
2869,3768,113,5,42036
2870,812,30,1,6750
2871,8279,63,3,20475
2872,7564,66,3,14916
2873,5412,90,4,25920
2874,1782,104,,34112
2875,6692,84,4,29400
2876,8974,119,5,34629
2877,2696,54,2,13284
2878,172,42,2,14154
2879,5409,114,6,23712
2880,1457,89,3,29904
2881,2553,84,4,24612
2882,141,91,5,24024
2883,4367,66,3,25476
2884,9834,60,2,23280
2885,666,47,2,14758
2886,2214,124,5,30504
2887,1593,116,4,42804
2888,9556,48,2,11568
2889,5973,112,7,43680
2890,3803,83,4,27224
2891,9443,94,4,28952
2892,9199,93,5,28551
2893,5351,65,4,24895
2894,2649,95,,37525
2895,4166,104,4,20904
2896,2546,33,,9174
2897,9847,100,5,22800
2898,8478,115,6,42320
2899,6204,44,2,16544
2900,1626,87,4,23316
2901,6552,38,1,9614
2902,8154,96,4,27360
2903,1709,46,3,12650
2904,9269,100,5,37800
2905,8298,109,6,29103
2906,8672,71,,26199
2907,1890,78,,30732
2908,9711,106,4,24804
2909,8409,122,8,29036
2910,9301,35,2,10990
2911,6090,85,3,29665
2912,2337,70,3,20230
2913,3813,85,3,20995
2914,2059,108,4,24732
2915,6566,93,4,20274
2916,6827,54,2,11340
2917,3890,68,3,17748
2918,4576,74,4,25160
2919,463,65,3,24765
2920,6223,70,3,27370
2921,2328,100,,39600
2922,6728,111,6,35742
2923,9604,66,4,13596
2924,2386,118,5,25370
2925,6104,97,4,34241
2926,6932,58,3,21866
2927,1792,42,2,11802
2928,8609,126,7,45738
2929,8345,110,4,26620
2930,130,99,4,28314
2931,8352,108,5,38448
2932,8174,78,4,18174
2933,8687,37,,14245
2934,3849,129,6,46827
2935,1537,123,7,30873
2936,4768,110,5,30580
2937,1383,64,2,19520
2938,9084,33,1,8613
2939,2534,116,7,45936
2940,7844,121,6,41745
2941,796,65,4,14170
2942,3688,109,4,29103
2943,656,78,3,26130
2944,8912,72,3,25128
2945,9880,47,2,17249
2946,4568,45,2,9585
2947,227,48,2,12192
2948,1093,115,6,24495
2949,7385,51,2,13209
2950,4060,112,6,24416
2951,8459,100,5,32100
2952,8590,87,4,23490
2953,8909,103,6,38522
2954,487,79,3,21093
2955,4086,36,2,11988
2956,2840,77,3,23716
2957,2058,124,6,40052
2958,4602,103,6,35638
2959,6858,53,2,16483
2960,8714,101,6,36461
2961,3589,104,5,22672
2962,7885,126,6,39816
2963,911,70,3,16730
2964,4528,45,1,9315
2965,876,45,1,16875
2966,258,37,1,13320
2967,6411,99,4,28512
2968,5870,40,2,8840
2969,4828,106,5,26394
2970,5055,46,2,18308
2971,7797,55,2,15345
2972,7144,63,3,22239
2973,8269,62,3,21080
2974,276,127,7,40259
2975,3171,47,2,9541
2976,9623,59,2,21240
2977,8919,84,4,18648
2978,672,42,,11298
2979,7550,96,4,19968
2980,4989,52,2,19240
2981,1208,127,,40005
2982,4832,120,5,38520
2983,3083,78,3,30576
2984,2850,56,2,21280
2985,1994,109,7,33790
2986,3789,120,7,24120
2987,342,84,,22092
2988,2041,115,5,42090
2989,9314,55,3,12265
2990,9138,58,3,15312
2991,5932,113,5,41132
2992,8003,59,3,21594
2993,9800,38,1,9196
2994,4019,127,7,38989
2995,4509,109,4,34880
2996,4627,117,5,36387
2997,8986,57,2,12141
2998,584,102,4,25806
2999,7190,108,4,29592
3000,5693,48,2,11472
3001,8078,124,6,34720
3002,8324,48,2,13536
3003,2794,95,5,21565
3004,5156,32,1,12544
3005,256,88,5,24552
3006,8705,94,5,37036
3007,9377,34,,10506
3008,4824,116,6,28072
3009,5179,84,,33180
3010,2269,58,,14442
3011,4002,71,3,16543
3012,9734,30,1,6210
3013,5094,46,2,17526
3014,3338,101,6,31007
3015,9458,106,4,36040
3016,5874,116,6,44080
3017,6091,86,5,30788
3018,7207,101,5,38986
3019,169,102,4,38454
3020,9251,112,5,24752
3021,2051,31,1,10106
3022,228,47,2,16450
3023,6324,117,5,30771
3024,8741,107,7,37343
3025,2016,96,6,31488
3026,9765,61,3,19520
3027,4987,73,4,20294
3028,6025,116,6,41876
3029,3769,85,3,32810
3030,5088,76,4,26980
3031,5430,40,2,10840
3032,8244,115,5,25415
3033,2226,124,6,36456
3034,7960,103,5,20909
3035,9418,100,4,33000
3036,3757,60,3,15900
3037,7988,49,,17591
3038,512,41,2,12300
3039,1778,83,5,17181
3040,50,41,2,15088
3041,2589,72,,15120
3042,9527,55,2,12265
3043,128,60,3,12120
3044,8239,121,,33517
3045,2151,72,4,19800
3046,951,30,1,6120
3047,6074,31,1,7843
3048,7969,35,1,13440
3049,4927,115,5,29785
3050,9889,118,5,29854
3051,9452,114,,45486
3052,7772,97,4,30943
3053,8368,76,4,26752
3054,4090,46,,16882
3055,8738,129,8,35733
3056,5454,54,2,15120
3057,729,45,1,15345
3058,8280,128,6,28928
3059,8090,44,2,16060
3060,2169,42,2,12222
3061,1325,108,6,32184
3062,7974,109,6,41965
3063,3127,37,1,13949
3064,546,122,6,31110
3065,6607,66,3,25344
3066,5384,109,4,40330
3067,2938,46,2,17480
3068,9560,107,5,27713
3069,8403,48,2,12432
3070,9006,100,4,34800
3071,8959,111,5,33744
3072,8989,100,4,38100
3073,2540,47,2,17625
3074,5684,55,3,12650
3075,695,95,6,21850
3076,6594,82,4,28372
3077,6803,58,,12412
3078,5749,82,3,32390
3079,2889,124,7,40920
3080,9326,105,4,33180
3081,7843,33,1,9306
3082,3058,30,1,9960
3083,3803,30,1,6540
3084,7283,92,3,29532
3085,3788,128,6,49408
3086,2654,46,2,13616
3087,8878,94,6,28858
3088,5288,52,2,13832
3089,7873,43,1,15738
3090,6745,111,5,38517
3091,5315,111,6,38184
3092,9572,87,3,21141
3093,3501,42,2,11172
3094,6380,115,6,23000
3095,4460,99,4,22572
3096,6333,93,5,27063
3097,68,104,5,27456
3098,6120,58,,19140
3099,9439,73,3,19929
3100,7023,50,2,16900
3101,5794,85,4,17000
3102,8134,49,2,15288
3103,5451,100,5,34800
3104,4061,43,2,16512
3105,7285,105,5,25305
3106,7283,37,2,7881
3107,922,121,7,40535
3108,3977,125,5,32500
3109,2958,69,3,23184
3110,7268,54,2,10854
3111,3388,108,6,28944
3112,7605,125,7,30500
3113,2501,77,5,17556
3114,9528,93,4,18972
3115,5938,84,3,21420
3116,4635,72,4,20016
3117,713,49,,15582
3118,1065,80,3,17360
3119,5939,31,1,6820
3120,6115,64,3,14528
3121,9379,62,3,20584
3122,631,112,5,44688
3123,9532,88,4,24992
3124,692,100,,27700
3125,144,38,2,12274
3126,6242,75,3,17325
3127,1634,102,5,26826
3128,1698,33,1,10692
3129,1555,69,3,14352
3130,142,51,3,16524
3131,9692,52,3,12948
3132,8047,107,5,33919
3133,5829,41,2,12792
3134,2927,58,2,12238
3135,1059,87,4,31842
3136,7718,69,3,21045
3137,4284,82,5,20828
3138,100,51,2,16830
3139,6874,92,3,34684
3140,7016,61,3,16165
3141,8,100,5,30100
3142,3001,70,4,23730
3143,3837,50,2,11450
3144,3552,36,1,12132
3145,1392,48,,17712
3146,4478,86,4,32594
3147,7232,35,1,8610
3148,4547,76,3,25916
3149,2250,43,2,11653
3150,8837,99,4,28908
3151,3502,68,2,17816
3152,8044,116,4,45008
3153,634,71,,14697
3154,6235,96,6,36000
3155,9990,119,6,40936
3156,9456,128,,34304
3157,9997,32,1,11264
3158,3738,42,2,14406
3159,3920,45,2,15120
3160,696,82,4,23862
3161,8629,122,8,38674
3162,4697,32,1,12032
3163,2053,76,3,29792
3164,9745,62,2,22134
3165,5028,36,1,13320
3166,2597,65,4,20345
3167,3170,32,1,9600
3168,291,121,5,28677
3169,4309,42,2,16590
3170,277,128,7,42240
3171,6406,59,3,19765
3172,3551,31,1,9052
3173,8603,31,1,9703
3174,3024,41,2,11931
3175,8172,127,6,48260
3176,2748,31,1,11377
3177,7032,112,5,25760
3178,9547,104,5,33904
3179,9083,39,1,12285
3180,2668,117,4,44577
3181,1492,71,4,15762
3182,9204,93,4,37107
3183,1081,52,,19708
3184,3537,33,2,9702
3185,419,59,2,20709
3186,3500,115,6,43355
3187,7700,95,,33440
3188,8497,127,5,33020
3189,8715,114,7,43776
3190,2864,78,4,30264
3191,6649,127,7,28829
3192,8927,97,4,30167
3193,6074,38,2,12160
3194,8621,95,4,28310
3195,2485,72,3,19800
3196,5808,57,3,17271
3197,1921,40,2,12160
3198,1363,127,6,40513
3199,856,77,4,26796
3200,5814,92,4,33304
3201,2878,94,4,28012
3202,1059,101,4,20503
3203,9900,107,6,22791
3204,7179,31,1,11036
3205,3511,45,2,12330
3206,8956,113,6,44070
3207,8685,102,4,34374
3208,7246,74,3,24568
3209,4902,69,3,24219
3210,8057,102,4,39576
3211,4985,50,2,13700
3212,6947,117,7,27612
3213,4853,68,3,14688
3214,8814,98,6,33712
3215,1513,103,4,33372
3216,6870,56,3,13440
3217,4571,103,5,28634
3218,1957,66,3,19470
3219,7504,34,2,12716
3220,453,122,8,39284
3221,6330,61,2,16409
3222,2645,106,6,41870
3223,604,123,6,48216
3224,9820,79,4,27176
3225,1408,103,,33990
3226,4993,124,8,32240
3227,5225,114,,35112
3228,6242,50,2,12900
3229,9681,124,5,40176
3230,2929,84,5,20496
3231,6961,119,5,38556
3232,3386,77,4,26026
3233,584,43,1,15007
3234,2835,123,7,35424
3235,3776,47,2,9682
3236,3166,55,2,19855
3237,1322,49,2,14602
3238,3645,113,4,33561
3239,5782,116,5,34336
3240,7411,40,1,13160
3241,1835,121,5,46585
3242,2815,119,6,32130
3243,6824,88,5,22000
3244,6081,106,4,27878
3245,2774,81,4,16686
3246,3738,39,1,14352
3247,9785,38,,7752
3248,2322,90,4,28350
3249,1171,126,5,43092
3250,9650,84,4,17304
3251,4049,30,1,6300
3252,6018,127,5,34798
3253,1865,60,2,15120
3254,1897,119,6,26180
3255,7188,37,1,8510
3256,151,35,1,9100
3257,6228,118,6,33040
3258,2779,122,7,33916
3259,2285,34,1,10336
3260,7791,112,,40208
3261,7866,57,2,16473
3262,8503,106,6,34874
3263,6372,81,5,30051
3264,9129,64,3,16896
3265,333,44,2,13464
3266,8131,43,2,10707
3267,184,98,4,38514
3268,7018,69,4,15801
3269,9852,78,3,22620
3270,234,73,3,27886
3271,2834,72,3,24912
3272,3798,109,6,24089
3273,7026,39,1,14079
3274,8336,116,5,35148
3275,2621,101,5,21008
3276,7830,121,8,26015
3277,4528,45,2,10845
3278,7152,105,5,32445
3279,6865,63,3,24066
3280,7361,59,3,19529
3281,7098,86,3,33626
3282,2914,72,4,27576
3283,4084,51,2,18462
3284,9217,108,5,31752
3285,1665,127,7,37084
3286,3292,31,1,9858
3287,4324,48,2,18048
3288,807,47,2,16685
3289,438,116,7,24012
3290,1154,78,4,18330
3291,3126,117,5,45162
3292,9075,54,2,19008
3293,7626,44,1,9636
3294,8522,73,4,22046
3295,9190,101,5,34138
3296,8025,69,3,18078
3297,8405,94,3,20962
3298,8635,113,5,44296
3299,8192,85,,21930
3300,7893,128,7,40704
3301,3320,68,3,25704
3302,7256,105,6,38535
3303,7428,71,4,24140
3304,5650,39,2,14352
3305,9039,47,,15933
3306,1313,37,2,8473
3307,2427,120,8,40560
3308,6051,104,6,40872
3309,9038,44,2,10164
3310,4955,120,7,44280
3311,7260,79,3,25359
3312,1137,53,2,20034
3313,60,82,5,16974
3314,1920,72,3,19872
3315,8161,70,2,14420
3316,2185,117,6,30654
3317,4108,113,4,25538
3318,4946,56,2,12600
3319,1101,118,5,27376
3320,3796,67,3,15075
3321,335,72,3,20808
3322,3439,73,4,24893
3323,5282,81,,20898
3324,8167,34,1,10302
3325,1684,104,6,29848
3326,86,111,6,37185
3327,7545,83,4,32453
3328,612,125,7,47000
3329,2797,128,6,34560
3330,9382,99,6,36036
3331,4055,51,2,16422
3332,9510,125,5,38500
3333,5705,30,1,9810
3334,2031,48,2,12960
3335,2968,125,8,31000
3336,7025,106,6,21518
3337,5354,33,1,9570
3338,9615,92,4,34868
3339,7783,67,2,17554
3340,3907,40,2,9520
3341,1004,32,1,10048
3342,1316,81,3,32076
3343,1436,67,3,14137
3344,6714,114,5,41838
3345,1508,113,,28363
3346,6793,107,4,26964
3347,4736,123,8,33333
3348,3631,56,3,18368
3349,3981,88,5,27720
