ID,ID_person,Model,Power,Price
8655,1695,KIA,337,3556521
8656,4606,Mercedez-Benz,95,3055444
8657,56,Nissan,261,3113115
8658,2244,LADA,414,3715415
8659,7892,Nissan,348,3243158
8660,5869,Ford,316,1534083
8661,8710,KIA,480,1024730
8662,3242,Audi,328,3957318
8663,6442,Infiniti,345,3164039
8664,637,Mercedez-Benz,296,2299885
8665,9565,Mercedez-Benz,182,3512624
8666,8728,Daewoo,,1986979
8667,9359,Audi,475,667859
8668,2596,Ford,168,2179688
8669,9355,Mercedez-Benz,72,3556236
8670,6261,Infiniti,224,3053298
8671,4210,KIA,141,3889876
8672,2965,KIA,482,2571223
8673,9779,Audi,339,1691521
8674,7421,Mercedez-Benz,183,1299771
8675,4019,KIA,461,3904669
8676,3603,Infiniti,136,604125
8677,8980,Daewoo,342,933989
8678,5505,Toyota,424,1181204
8679,5298,Toyota,155,2072314
8680,5709,Toyota,157,3545770
8681,355,Subaru,396,803862
8682,5154,Nissan,168,2284394
8683,8042,BMW,334,3920468
8684,7615,Toyota,268,697543
8685,6564,Toyota,179,3014371
8686,6550,LADA,346,2642047
8687,681,BMW,288,3949698
8688,593,Mercedez-Benz,358,3820895
8689,2253,Audi,117,1954588
8690,7010,Subaru,174,636812
8691,7162,Nissan,246,2720416
8692,2091,Audi,130,2796784
8693,4831,Ford,193,3609019
8694,6396,Toyota,446,1526798
8695,2463,Daewoo,191,1487534
8696,2948,Audi,310,1922171
8697,233,Daewoo,,562058
8698,7478,KIA,491,3119661
8699,6334,Daewoo,389,3972514
8700,5789,Toyota,,1554270
8701,6098,Infiniti,103,3618344
8702,4778,Toyota,226,2457121
8703,9635,Daewoo,96,3241023
8704,9960,Subaru,119,3124477
8705,8720,BMW,,430548
8706,7787,Infiniti,,3332393
8707,1298,LADA,301,2768806
8708,8599,Ford,141,2298928
8709,2251,Subaru,443,1771873
8710,4904,Ford,149,3780867
8711,5032,Infiniti,489,3691213
8712,3454,Mercedez-Benz,293,2751155
8713,7337,KIA,204,2664763
8714,8931,Nissan,172,1123662
8715,8805,Nissan,305,2799230
8716,2012,LADA,193,3629250
8717,2469,Audi,237,2495463
8718,185,Daewoo,222,3636949
8719,111,Ford,329,1810731
8720,5643,BMW,385,2813341
8721,4928,BMW,431,1719176
8722,6044,Ford,469,1960029
8723,9115,Ford,310,2060902
8724,1265,LADA,91,2987470
8725,594,Mercedez-Benz,86,312134
8726,7835,Audi,453,2297601
8727,993,Infiniti,356,3390492
8728,5124,Mercedez-Benz,354,1148718
8729,3689,KIA,388,3487285
8730,4021,Ford,326,547638
8731,340,LADA,275,2192700
8732,2573,Audi,354,3027528
8733,5782,LADA,429,2708341
8734,2524,LADA,135,3869900
8735,8009,Mercedez-Benz,286,656773
8736,6597,Infiniti,,3893889
8737,8949,Toyota,73,1983884
8738,3690,Audi,108,1101521
8739,8373,Daewoo,160,2682689
8740,8866,Toyota,298,3500946
8741,251,Toyota,118,891201
8742,2316,KIA,405,3391049
8743,4246,Audi,213,3251661
8744,7563,Toyota,175,1633917
8745,9151,LADA,372,3047873
8746,8175,Audi,291,2086147
8747,2186,KIA,299,3510643
8748,7837,BMW,139,2638824
8749,6857,KIA,131,575084
8750,8164,Toyota,104,2801305
8751,6584,Subaru,87,1048300
8752,2951,Daewoo,184,3281029
8753,6416,Toyota,184,581193
8754,4719,BMW,379,3575240
8755,568,LADA,,244637
8756,2221,Mercedez-Benz,259,1757427
8757,3210,Mercedez-Benz,414,1690305
8758,7947,Subaru,487,1527221
8759,3517,LADA,470,697668
8760,2628,Daewoo,104,979985
8761,7863,Audi,123,2008674
8762,8986,Toyota,101,3218229
8763,6584,Audi,371,3953056
8764,5524,Toyota,390,2476914
8765,998,LADA,327,2678281
8766,9788,Daewoo,435,2837572
8767,3917,Subaru,99,3296671
8768,427,Subaru,,3266718
8769,2639,Toyota,224,593721
8770,9940,Daewoo,493,3576804
8771,2403,Daewoo,267,1119696
8772,4793,Subaru,265,2914732
8773,7195,Subaru,,2430795
8774,853,Ford,295,2363477
8775,5072,Mercedez-Benz,305,2013532
8776,5507,Daewoo,,3799374
8777,5125,Subaru,199,2280195
8778,6692,BMW,279,3377771
8779,8321,Toyota,211,1581646
8780,7220,KIA,119,503745
8781,4607,BMW,396,410209
8782,6049,LADA,252,3677467
8783,6491,BMW,149,3304224
8784,1971,Subaru,286,975341
8785,8648,BMW,142,3151134
8786,4188,KIA,89,3531940
8787,4859,Nissan,192,1484674
8788,5681,Ford,99,632134
8789,8195,BMW,361,2773069
8790,5313,KIA,216,1717951
8791,2351,Audi,99,1557398
8792,6034,KIA,219,2853035
8793,5998,Audi,316,1479106
8794,2153,Subaru,224,539913
8795,9920,Toyota,87,1292063
8796,5465,Subaru,78,901040
8797,2921,Ford,351,1438621
8798,3991,Infiniti,,1758492
8799,2837,LADA,189,1055612
8800,9996,KIA,114,1160242
8801,5987,Infiniti,387,798189
8802,6966,Infiniti,451,1818742
8803,3537,LADA,77,3944706
8804,6727,Daewoo,386,3273123
8805,4628,LADA,133,1591166
8806,4262,Toyota,,2560168
8807,3479,Ford,372,1506507
8808,380,Infiniti,,2447716
8809,7206,Audi,240,2515130
8810,7104,Nissan,425,2171998
8811,8718,Daewoo,493,244258
8812,1629,Ford,276,2521368
8813,6960,Ford,456,506064
8814,6669,Nissan,226,1430831
8815,9616,Mercedez-Benz,94,2026352
8816,1358,Ford,440,1764531
8817,7441,Subaru,,1927303
8818,8096,Subaru,134,3371303
8819,8742,Daewoo,408,3051208
8820,7479,Toyota,221,3315976
8821,9313,KIA,389,1622820
8822,3074,KIA,488,1344493
8823,9294,Infiniti,70,3742244
8824,7136,LADA,288,1093676
8825,7259,Nissan,464,1109959
8826,4462,Mercedez-Benz,365,2502644
8827,3146,Toyota,,1890631
8828,9926,Daewoo,398,2111539
8829,5103,Nissan,80,767699
8830,5578,Nissan,,259197
8831,634,Infiniti,310,2741464
8832,66,Nissan,98,3081448
8833,6768,Audi,107,3433462
8834,1940,Audi,467,1822456
8835,4727,Subaru,390,515331
8836,436,Mercedez-Benz,81,557240
8837,3049,Subaru,442,2478721
8838,557,Daewoo,239,1004325
8839,8005,KIA,392,1462710
8840,2740,Ford,107,3166453
8841,7291,Nissan,114,2121129
8842,5554,Audi,354,1299572
8843,2632,Subaru,124,1917228
8844,932,Toyota,219,3834911
8845,483,Toyota,182,672981
8846,8576,Daewoo,300,2049828
8847,1685,Toyota,334,3178898
8848,6777,Nissan,474,3821639
8849,1330,Nissan,152,2963084
8850,7398,Subaru,331,605189
8851,1967,KIA,259,3493859
8852,513,LADA,346,2267789
8853,1437,Toyota,261,1959548
8854,9911,Nissan,71,3024864
8855,402,Ford,80,3172844
8856,5524,Audi,,1911385
8857,6056,Toyota,266,1629679
8858,5036,BMW,214,3943046
8859,409,KIA,87,3955191
8860,4358,Daewoo,184,3072084
8861,8619,BMW,,3675466
8862,77,Toyota,267,1240025
8863,8674,LADA,191,2139799
8864,3529,LADA,445,2916468
8865,2700,LADA,154,1485062
8866,9556,Infiniti,,390405
8867,6433,Infiniti,350,985398
8868,1319,Ford,142,2832121
8869,5809,Subaru,202,2726514
8870,5275,Toyota,240,369325
8871,4206,Daewoo,172,1533707
8872,5663,Subaru,311,2553639
8873,6687,Toyota,149,350354
8874,8402,KIA,85,1281376
8875,803,Daewoo,89,1947173
8876,439,Toyota,481,528643
8877,2527,LADA,187,3743415
8878,205,Audi,424,1172872
8879,4285,Infiniti,459,3352216
8880,5040,BMW,,3403992
8881,7666,Toyota,485,797253
8882,6226,Daewoo,457,2421218
8883,4291,Ford,85,3363239
8884,3157,Daewoo,129,2475375
8885,8196,Toyota,211,2582902
8886,989,Ford,157,943323
8887,2857,KIA,371,2747008
8888,1344,Daewoo,451,2755185
8889,4648,Subaru,244,3664750
8890,5221,LADA,455,637587
8891,8687,Infiniti,433,426120
8892,9629,Subaru,372,338208
8893,7332,Daewoo,177,3201305
8894,649,BMW,,1628547
8895,9001,Audi,442,1282317
8896,7380,Subaru,390,2889000
8897,3816,LADA,491,342067
8898,656,Subaru,199,2885406
8899,9897,Audi,260,886906
8900,2013,Toyota,194,383582
8901,3530,BMW,427,465609
8902,4050,BMW,94,1400313
8903,4655,KIA,171,3026936
8904,4984,BMW,130,3011040
8905,6868,KIA,448,3314613
8906,4031,Nissan,193,3267992
8907,2469,Toyota,72,563701
8908,5257,Nissan,126,2231677
8909,1374,Subaru,391,2769735
8910,6772,LADA,260,3334789
8911,293,Mercedez-Benz,251,1648201
8912,3513,Daewoo,362,1861333
8913,94,Ford,277,756896
8914,8207,Daewoo,140,356270
8915,3455,Infiniti,258,1157550
8916,4957,Audi,441,1268659
8917,7863,Subaru,207,1483617
8918,3130,Infiniti,,1411939
8919,7100,Ford,294,589403
8920,5305,Daewoo,351,1731951
8921,7150,KIA,390,3623688
8922,5673,LADA,432,3016679
8923,1241,Toyota,382,292515
8924,6360,Subaru,212,3868658
8925,6063,Audi,259,3429382
8926,5492,Infiniti,,3963973
8927,4816,Subaru,170,3546832
8928,2110,Nissan,428,3663924
8929,3104,Daewoo,456,2023836
8930,5105,Ford,427,2713304
8931,3440,Subaru,206,1113972
8932,4000,LADA,,712082
8933,4700,Subaru,441,2322987
8934,2511,KIA,483,378467
8935,521,Nissan,,3932949
8936,1862,LADA,166,1226990
8937,953,Nissan,415,2021753
8938,2137,Nissan,303,1049145
8939,521,Toyota,150,3186147
8940,6633,Ford,224,1284641
8941,9893,Mercedez-Benz,115,3518439
8942,6201,Daewoo,479,886314
8943,3262,Mercedez-Benz,96,1782938
8944,6454,Daewoo,358,1045725
8945,5188,Toyota,497,843936
8946,4129,KIA,322,743670
8947,8112,Mercedez-Benz,345,696167
8948,3791,Daewoo,,2468239
8949,9843,Nissan,98,357529
8950,9287,Nissan,301,2387150
8951,5522,Toyota,,1773182
8952,9697,LADA,237,1037981
8953,8357,Toyota,105,813530
8954,9232,LADA,435,667333
8955,1978,Subaru,346,3779989
8956,2340,Nissan,367,2960570
8957,4800,Infiniti,100,2248965
8958,6919,Ford,330,3126587
8959,4507,Audi,163,462000
8960,5997,Toyota,456,1609838
8961,8567,Mercedez-Benz,,3920857
8962,1110,Subaru,467,524710
8963,956,Daewoo,484,1442784
8964,6959,Infiniti,375,1787320
8965,6386,Toyota,328,1415613
8966,5823,BMW,435,2203776
8967,4363,KIA,175,2189663
8968,7535,Nissan,209,3377892
8969,4911,Subaru,,510060
8970,2173,Subaru,490,3994294
8971,5493,Toyota,304,1076821
8972,6970,BMW,301,3824327
8973,4351,Ford,386,710091
8974,2974,Toyota,337,2982545
8975,4434,Infiniti,298,255835
8976,4445,Audi,459,765953
8977,662,Ford,412,1670635
8978,8182,Audi,483,840405
8979,9973,Toyota,285,531643
8980,7630,BMW,,3097033
8981,2818,Ford,198,3893400
8982,5584,Mercedez-Benz,189,3361963
8983,5670,Subaru,88,1773799
8984,5448,Daewoo,136,1076788
8985,1515,Audi,180,928519
8986,3841,Subaru,294,3897954
8987,9093,Infiniti,,1174429
8988,9265,LADA,179,643738
8989,6588,Nissan,493,2328687
8990,4873,Mercedez-Benz,479,275353
8991,1058,Subaru,284,2009488
8992,4695,Mercedez-Benz,389,3233707
8993,989,KIA,306,2340630
8994,6150,BMW,152,1881762
8995,5906,Audi,73,670442
8996,156,Toyota,,2146266
8997,276,Ford,263,613468
8998,1800,Subaru,341,408104
8999,5766,Audi,197,1945298
9000,33,Mercedez-Benz,156,2814260
9001,7968,LADA,430,2757355
9002,61,Mercedez-Benz,,422600
9003,2152,Infiniti,119,2151082
9004,8984,Audi,405,2293807
9005,9708,Subaru,187,3051295
9006,8507,KIA,167,2462213
9007,9474,Daewoo,216,1084971
9008,8388,LADA,400,2317936
9009,6346,Infiniti,410,2222245
9010,4571,KIA,463,3255619
9011,4520,Infiniti,103,905667
9012,8986,Nissan,211,2801438
9013,7227,Subaru,314,2949318
9014,8725,Subaru,220,492369
9015,5807,Audi,,2490192
9016,3899,Mercedez-Benz,145,290218
9017,925,Ford,233,3579226
9018,4703,Mercedez-Benz,88,574663
9019,2674,Nissan,164,281096
9020,1399,KIA,470,2806761
9021,7875,KIA,217,1507617
9022,3888,Ford,74,736889
9023,6855,BMW,467,3977263
9024,9417,Infiniti,294,3505410
9025,3635,Daewoo,289,2068702
9026,8665,KIA,311,2473872
9027,4586,Audi,326,2101722
9028,1459,Toyota,,1032271
9029,6920,Infiniti,399,1141897
9030,5442,Infiniti,165,1694245
9031,3347,Infiniti,116,416154
9032,6066,Toyota,434,214939
9033,1758,Ford,,442794
9034,5675,Audi,,1466173
9035,5615,Subaru,92,3498054
9036,3984,KIA,343,3262896
9037,1911,Toyota,472,3272113
9038,1660,Ford,437,863055
9039,5712,Mercedez-Benz,91,3370558
9040,9060,Nissan,426,3990616
9041,2569,Audi,342,816859
9042,8127,BMW,490,3120814
9043,4660,Nissan,358,520787
9044,1472,Daewoo,454,711928
9045,7006,Toyota,180,3301163
9046,8657,Audi,91,250153
9047,2221,Mercedez-Benz,418,1085745
9048,2945,Nissan,263,2243763
9049,7237,Mercedez-Benz,,3852026
9050,6898,Mercedez-Benz,346,288554
9051,2646,Subaru,271,2834540
9052,840,BMW,438,664644
9053,9506,Daewoo,177,2531501
9054,9832,Subaru,136,1416593
9055,8805,Audi,143,2368428
9056,6692,LADA,499,668981
9057,5978,Mercedez-Benz,317,2135183
9058,9768,KIA,238,1439894
9059,195,LADA,388,1603931
9060,3401,Infiniti,464,3354613
9061,7153,Subaru,172,457102
9062,1869,Infiniti,401,1098016
9063,5100,Nissan,74,2400253
9064,3743,LADA,,1212020
9065,2856,Nissan,,1593250
9066,2561,KIA,368,1254624
9067,5578,Ford,,1515673
9068,2406,KIA,,1917353
9069,2599,KIA,473,439827
9070,202,Subaru,380,3205670
9071,3320,KIA,499,3161584
9072,9690,Subaru,390,3456687
9073,9563,BMW,290,1806030
9074,424,LADA,140,350415
9075,4212,Infiniti,455,3459394
9076,2243,Daewoo,440,2616133
9077,1855,Audi,386,221511
9078,357,Subaru,79,1784192
9079,766,LADA,94,1354647
9080,1227,Ford,162,2086044
9081,2136,LADA,435,2844119
9082,9359,Ford,212,501329
9083,6557,Infiniti,485,3846520
9084,194,Daewoo,239,1142268
9085,4741,Infiniti,296,3219343
9086,4403,Daewoo,444,295490
9087,7745,BMW,,1078450
9088,1798,KIA,370,1224169
9089,5124,Nissan,395,3111178
9090,9021,Ford,464,3839695
9091,985,Mercedez-Benz,140,1331194
9092,2428,Mercedez-Benz,151,2926810
9093,9700,Ford,400,1383631
9094,1113,Ford,318,1084198
9095,3299,Nissan,318,2420485
9096,6589,Infiniti,158,1518541
9097,4050,KIA,213,2881499
9098,6395,Subaru,219,600179
9099,8857,Subaru,,524708
9100,6858,Ford,,3663352
9101,6931,Toyota,135,2412898
9102,3013,Nissan,472,3346544
9103,6038,BMW,100,1188176
9104,4462,Daewoo,340,2995873
9105,6160,Mercedez-Benz,471,3507733
9106,2781,Toyota,,3840684
9107,2478,Infiniti,86,1743608
9108,3140,Ford,138,3405108
9109,7463,Nissan,351,1566963
9110,3574,Subaru,236,1063048
9111,3696,Subaru,244,2705395
9112,8696,Subaru,,3207823
9113,6328,Toyota,263,3243731
9114,3953,Audi,328,1130796
9115,8480,Daewoo,495,2326926
9116,4869,Nissan,498,1636733
9117,9446,LADA,80,3309305
9118,1796,Nissan,295,3647782
9119,29,Mercedez-Benz,242,1235071
9120,9594,KIA,199,2538760
9121,386,Subaru,395,3003175
9122,2854,Nissan,253,925562
9123,1347,BMW,110,3862915
9124,8054,BMW,441,943412
9125,9781,Mercedez-Benz,377,1220703
9126,8371,Daewoo,131,1969220
9127,6947,Daewoo,311,1623701
9128,2946,Infiniti,380,942841
9129,4248,Subaru,,1937269
9130,6323,Infiniti,,3316816
9131,1103,BMW,108,3009381
9132,3397,Daewoo,266,3460087
9133,5985,Daewoo,122,962781
9134,2877,Ford,302,2610568
9135,4699,Daewoo,97,2051492
9136,540,Audi,325,333230
9137,5518,Subaru,,222024
9138,3756,LADA,153,2194396
9139,8218,Ford,347,233365
9140,9193,Infiniti,184,3893403
9141,2182,Ford,,317345
9142,560,BMW,314,1213844
9143,7127,Subaru,256,942650
9144,1373,KIA,384,1768892
9145,8671,KIA,315,1246199
9146,3861,BMW,326,211626
9147,1151,Ford,138,1881768
9148,5737,BMW,480,1388598
9149,2556,BMW,97,1889922
9150,3359,KIA,239,1847481
9151,3740,BMW,77,3646993
9152,6414,Nissan,439,2486594
9153,9679,Ford,117,3779865
9154,8975,Daewoo,370,343524
9155,6034,Subaru,432,519102
9156,5446,Toyota,382,1224550
9157,4879,KIA,124,746320
9158,5454,Audi,207,1059949
9159,9852,Subaru,112,2864587
9160,8007,LADA,140,1414126
9161,8535,LADA,380,3190837
9162,7501,Mercedez-Benz,447,2717728
9163,2685,BMW,368,237396
9164,7387,LADA,132,3021554
9165,8675,Audi,345,418014
9166,8291,BMW,261,3600229
9167,2522,Nissan,342,3387072
9168,2544,LADA,,2524954
9169,6401,Daewoo,403,2243929
9170,7249,Toyota,265,284395
9171,7132,Subaru,406,363543
9172,9322,BMW,,2860439
9173,8666,KIA,255,715476
9174,756,Toyota,,3985735
9175,8401,BMW,153,2288759
9176,7510,Toyota,257,343854
9177,639,Nissan,174,1568325
9178,7594,Nissan,389,1440333
9179,8093,Subaru,198,202931
9180,4904,LADA,,967933
9181,9398,Subaru,342,1966829
9182,8158,Daewoo,217,964048
9183,5401,Ford,419,3559002
9184,4926,KIA,465,3193835
9185,2947,Toyota,135,1117900
9186,8031,LADA,293,529583
9187,9799,KIA,495,1191043
9188,7724,Audi,299,3977865
9189,9185,Nissan,378,1012209
9190,7068,BMW,308,1101464
9191,7231,Ford,116,3922972
9192,6958,Mercedez-Benz,422,231659
9193,8687,Audi,73,3872249
9194,2853,Mercedez-Benz,177,3670026
9195,2930,Toyota,,2431630
9196,1322,Subaru,323,2867894
9197,7655,Audi,431,3432054
9198,2493,Ford,191,3729260
9199,5733,KIA,151,620655
9200,8388,Daewoo,489,2856214
9201,5705,Subaru,408,1306559
9202,6641,Nissan,378,3843071
9203,3268,KIA,227,1699280
9204,32,Audi,394,855619
9205,1311,Subaru,330,1945560
9206,3536,Audi,130,3279297
9207,4152,Nissan,120,599606
9208,9495,Ford,497,1820139
9209,1074,Nissan,471,2396610
9210,9827,Daewoo,198,1619160
9211,8016,Subaru,386,1659409
9212,5324,Infiniti,452,2373261
9213,9383,Infiniti,268,1777865
9214,6971,Nissan,306,2988703
9215,6125,Toyota,283,3493468
9216,8439,Infiniti,370,394174
9217,4791,Toyota,287,1656360
9218,4573,LADA,156,2413228
9219,1615,Toyota,199,2686838
9220,1086,LADA,186,451029
9221,2295,BMW,345,1598241
9222,5548,Subaru,,2818998
9223,3826,Nissan,258,3997349
9224,6495,LADA,372,3387595
9225,6420,LADA,,1824637
9226,3494,Nissan,134,2406153
9227,543,Mercedez-Benz,435,3997621
9228,3246,Mercedez-Benz,211,2932404
9229,8616,Ford,201,2106160
9230,8264,Mercedez-Benz,424,3183349
9231,4488,Ford,81,3857844
9232,5425,Infiniti,372,398300
9233,1186,Nissan,236,2723768
9234,2662,Ford,200,3148266
9235,9912,Nissan,339,3020978
9236,3749,KIA,116,2521245
9237,1590,Infiniti,291,2223397
9238,9077,Daewoo,418,3202975
9239,8520,Toyota,394,2440362
9240,4228,BMW,254,3765699
9241,323,Nissan,315,1094856
9242,6042,Nissan,166,3709320
9243,9387,Infiniti,260,1655893
9244,5426,Nissan,152,2872163
9245,5921,Subaru,164,1459156
9246,2261,Toyota,475,3085375
9247,2397,Audi,191,2588999
9248,7951,BMW,98,918469
9249,9792,Infiniti,288,2611170
9250,4357,Mercedez-Benz,220,1253616
9251,8488,Ford,374,3086522
9252,7945,Subaru,154,2631730
9253,7690,Mercedez-Benz,226,1557651
9254,2098,Toyota,84,2374411
9255,4873,KIA,391,413932
9256,9940,Audi,88,1737151
9257,9257,Daewoo,341,2464817
9258,9660,Toyota,,638607
9259,6728,Audi,,2607777
9260,8840,Toyota,422,3271330
9261,3915,BMW,155,1793719
9262,1009,Mercedez-Benz,91,1429322
9263,161,BMW,339,3971696
9264,3976,Toyota,145,940330
9265,3033,Toyota,444,3529088
9266,5377,Audi,437,1200207
9267,1157,Infiniti,146,879511
9268,1353,Infiniti,243,2717056
9269,6539,BMW,114,2404388
9270,4719,LADA,363,1487646
9271,996,Subaru,146,3530546
9272,9155,Infiniti,151,2466117
9273,8560,BMW,386,340186
9274,381,Subaru,385,370371
9275,5297,Daewoo,458,948357
9276,8268,KIA,365,2404437
9277,1316,BMW,155,223223
9278,3682,Subaru,,1299163
9279,5267,Ford,341,3558434
9280,9881,Ford,303,1737319
9281,1261,BMW,99,1927907
9282,3493,Toyota,280,2761764
9283,4617,KIA,118,331316
9284,1884,BMW,430,1514068
9285,6260,KIA,231,216711
9286,6288,Toyota,,1026965
9287,443,Ford,102,2170797
9288,4859,Subaru,396,2608810
9289,9454,Toyota,441,3063423
9290,5119,Subaru,189,964400
9291,1864,LADA,219,1290554
9292,235,Subaru,151,3122673
9293,2908,Mercedez-Benz,147,1535036
9294,4393,Infiniti,186,1617473
9295,6696,Subaru,294,1665030
9296,9821,Audi,254,3270722
9297,3506,Audi,497,869963
9298,2350,Infiniti,120,1370565
9299,806,Audi,439,3734672
9300,9466,Audi,137,2197497
9301,2137,BMW,475,2173838
9302,8064,BMW,468,1809698
9303,6919,LADA,109,1608317
9304,9612,Subaru,138,2625327
9305,827,Nissan,398,2944000
9306,8803,Ford,335,3351918
9307,5483,Ford,206,1624740
9308,4801,Ford,461,874369
9309,4477,KIA,461,730241
9310,1672,Mercedez-Benz,116,2423878
9311,9624,Ford,191,1218182
9312,5551,Mercedez-Benz,449,3434511
9313,5063,Nissan,127,3221674
9314,8607,KIA,151,2157371
9315,4514,KIA,463,1699056
9316,529,Toyota,163,2282185
9317,8676,KIA,259,3097029
9318,9278,Ford,118,2480544
9319,9979,Mercedez-Benz,178,898508
9320,5490,Toyota,170,3605298
9321,5906,Mercedez-Benz,464,567657
9322,9833,Infiniti,83,2479630
9323,216,Infiniti,358,3384058
9324,2986,LADA,128,1161238
9325,3963,Audi,284,2145365
9326,5314,Daewoo,187,2707742
9327,5929,Subaru,169,2138819
9328,6770,Ford,372,2717307
9329,6951,LADA,,3161198
9330,3556,Subaru,209,1430457
9331,5684,Toyota,229,2327794
9332,2183,Subaru,225,3725161
9333,937,Nissan,418,426969
9334,9901,Infiniti,470,2374988
9335,7134,BMW,286,3235602
9336,3059,Subaru,88,324974
9337,3316,KIA,82,2567753
9338,5114,Audi,384,2025299
9339,450,Mercedez-Benz,349,3606580
9340,3828,BMW,346,489786
9341,9807,Subaru,116,1233534
9342,8347,Nissan,195,2767651
9343,5744,Audi,185,2039760
9344,7764,Ford,122,1862352
9345,721,Infiniti,,303695
9346,2387,KIA,128,779565
9347,9001,Nissan,152,1578407
9348,8303,Daewoo,363,438877
9349,6271,LADA,92,677786
9350,7517,Nissan,470,3240290
9351,6126,LADA,255,3480127
9352,7890,BMW,164,928522
9353,533,Ford,326,790978
9354,8082,Subaru,260,603551
9355,8430,Infiniti,419,1247446
9356,9497,Audi,372,784626
9357,8035,Ford,321,3946964
9358,3828,Daewoo,140,1416800
9359,8410,Ford,499,2997789
9360,6671,Toyota,220,1406824
9361,972,Infiniti,433,1853711
9362,3763,Infiniti,194,1359618
9363,9668,BMW,212,342319
9364,5975,Mercedez-Benz,337,2420941
9365,2128,Infiniti,398,691793
9366,9056,Subaru,164,1705877
9367,4054,Mercedez-Benz,480,919160
9368,610,Daewoo,259,3387149
9369,5764,Subaru,272,2098459
9370,2462,Daewoo,211,875008
9371,8366,Toyota,349,2782573
9372,5216,LADA,267,944095
9373,9347,Nissan,459,220420
9374,8201,Nissan,122,3160675
9375,7764,Infiniti,140,1198896
9376,8697,Toyota,,919015
9377,8669,Audi,486,3960147
9378,6929,BMW,131,1515057
9379,4098,BMW,112,663396
9380,8145,Audi,390,2846838
9381,1026,LADA,120,1155665
9382,86,BMW,181,1340706
9383,1264,Nissan,173,1967723
9384,9423,Daewoo,270,2095966
9385,1292,Nissan,427,1752679
9386,7850,Nissan,445,3570115
9387,328,BMW,143,2230153
9388,9912,Infiniti,446,3661052
9389,2123,KIA,209,1243336
9390,2437,Subaru,168,1453908
9391,6998,BMW,241,1279051
9392,9998,Nissan,,3688979
9393,83,Toyota,353,3651428
9394,9647,Mercedez-Benz,,2263295
9395,6851,Nissan,185,3909109
9396,9502,Toyota,421,2011549
9397,4919,Infiniti,149,1219325
9398,7254,Daewoo,76,1724201
9399,3591,Toyota,387,1651403
9400,7256,KIA,129,2569190
9401,1323,BMW,162,3707022
9402,4083,KIA,169,1958346
9403,825,Toyota,178,2358292
9404,9749,Subaru,,358593
9405,7996,KIA,290,1004781
9406,3165,Subaru,180,2978850
9407,2948,Mercedez-Benz,334,783886
9408,4147,Toyota,295,209175
9409,1500,LADA,150,1761287
9410,6499,Infiniti,,1011060
9411,3732,KIA,106,3198218
9412,8624,Subaru,399,449619
9413,7010,KIA,141,3932376
9414,9807,LADA,109,2409549
9415,5579,Daewoo,347,1159140
9416,9171,Subaru,,3656246
9417,411,Toyota,239,2005364
9418,7123,Ford,76,3236437
9419,684,KIA,432,800659
9420,2074,Mercedez-Benz,447,3822969
9421,3522,BMW,136,1434348
9422,9110,Subaru,354,1803875
9423,6408,Daewoo,224,2539833
9424,7825,Audi,249,3080137
9425,7670,Audi,172,2490706
9426,5929,Nissan,177,2016784
9427,8561,BMW,475,1593011
9428,447,Audi,,1986299
9429,5598,Toyota,359,3291905
9430,8557,Infiniti,401,2010817
9431,2267,Audi,246,2329856
9432,8368,LADA,320,1429430
9433,6776,KIA,397,2520013
9434,9642,Nissan,325,2273762
9435,7358,LADA,203,3311211
9436,6866,LADA,284,3233178
9437,9984,Audi,484,3144036
9438,3148,Audi,263,3441486
9439,7517,Toyota,311,1033922
9440,2476,Daewoo,73,3337006
9441,3897,BMW,254,2664765
9442,7977,Daewoo,,1634553
9443,5044,Subaru,363,1089520
9444,2360,Mercedez-Benz,210,2836125
9445,5897,KIA,237,2787312
9446,7142,LADA,158,2719281
9447,7851,Daewoo,476,3417418
9448,3381,Mercedez-Benz,76,440514
9449,3063,BMW,212,2812001
9450,9867,Nissan,456,3688750
9451,4628,Ford,86,3343927
9452,7349,BMW,483,2430084
9453,5215,KIA,279,3579978
9454,7306,LADA,279,1339221
9455,3779,Mercedez-Benz,337,2222787
9456,7453,Toyota,499,1240009
9457,4275,Toyota,167,1264951
9458,6503,Daewoo,346,3719130
9459,9820,KIA,175,1995935
9460,2803,Subaru,,1033346
9461,6657,Ford,388,3993715
9462,5085,Daewoo,446,356587
9463,1944,Audi,302,1724570
9464,93,Ford,101,2817687
9465,6675,Subaru,202,1369511
9466,5095,Toyota,276,996045
9467,121,Ford,,1923400
9468,4125,BMW,478,949613
9469,4733,LADA,81,1724756
9470,7540,Daewoo,,773670
9471,3983,Toyota,440,2909628
9472,6426,Toyota,229,2792217
9473,2641,Audi,484,3055081
9474,2637,KIA,396,3804144
9475,7993,Infiniti,340,885444
9476,7719,Nissan,256,2569909
9477,1056,Subaru,367,2908669
9478,6369,Toyota,335,3321851
9479,921,Mercedez-Benz,411,2877528
9480,557,LADA,357,2442709
9481,6396,Infiniti,,3268244
9482,9121,BMW,87,260426
9483,320,Nissan,182,1015567
9484,8695,KIA,323,3740292
9485,3795,KIA,185,3971387
9486,7155,Infiniti,278,1878584
9487,3622,Toyota,498,3255132
9488,4930,Mercedez-Benz,147,3313000
9489,7659,LADA,84,632130
9490,9932,BMW,134,2187463
9491,9789,Ford,221,2580954
